7,3,962.49,106.40,106.75,267.79,1,-1,-1,-1
7,4,1085.73,43.81,159.91,423.39,1,-1,-1,-1
7,5,1185.18,16.81,133.45,417.59,1,-1,-1,-1
8,1,338.30,0.00,729.40,1080.00,1,-1,-1,-1
8,2,900.50,112.90,55.13,247.34,1,-1,-1,-1
8,3,961.72,106.40,106.57,268.45,1,-1,-1,-1
8,4,1084.53,44.64,160.16,423.19,1,-1,-1,-1
8,5,1184.59,16.81,134.04,417.79,1,-1,-1,-1
9,1,333.00,0.00,722.20,1080.00,1,-1,-1,-1
9,2,900.50,120.00,52.97,241.73,1,-1,-1,-1
9,3,960.96,106.40,106.37,269.12,1,-1,-1,-1
9,4,1083.33,45.46,160.41,423.01,1,-1,-1,-1
9,5,1183.99,16.81,134.64,417.99,1,-1,-1,-1
10,1,324.10,0.00,731.10,1080.00,1,-1,-1,-1
10,2,900.50,127.10,50.80,236.12,1,-1,-1,-1
10,3,960.20,106.40,106.18,269.78,1,-1,-1,-1
10,4,1082.12,46.29,160.67,422.82,1,-1,-1,-1
10,5,1183.40,16.81,135.23,418.19,1,-1,-1,-1
11,1,306.30,0.00,734.70,1080.00,1,-1,-1,-1
11,2,900.50,124.55,51.85,240.16,1,-1,-1,-1
11,3,959.44,106.40,105.98,270.44,1,-1,-1,-1
11,4,1080.92,47.12,160.92,422.62,1,-1,-1,-1
11,5,1182.29,18.58,134.34,417.31,1,-1,-1,-1
11,7,852.42,116.45,83.64,272.26,1,-1,-1,-1
12,1,292.10,0.00,748.90,1080.00,1,-1,-1,-1
12,2,900.50,122.00,52.90,244.20,1,-1,-1,-1
12,3,958.68,106.40,105.79,271.11,1,-1,-1,-1
12,4,1079.72,47.94,161.18,422.44,1,-1,-1,-1
12,5,1181.18,20.35,133.45,416.43,1,-1,-1,-1
12,7,852.42,116.45,85.67,272.26,1,-1,-1,-1
13,1,274.30,0.00,779.20,1080.00,1,-1,-1,-1
13,2,900.50,122.00,52.06,245.04,1,-1,-1,-1
13,3,957.92,106.40,105.59,271.77,1,-1,-1,-1
13,4,1078.51,48.77,161.44,422.25,1,-1,-1,-1
13,5,1180.06,22.13,132.56,415.53,1,-1,-1,-1
13,7,852.42,116.45,87.71,272.26,1,-1,-1,-1
14,1,254.70,0.00,798.80,1080.00,1,-1,-1,-1
14,2,900.50,122.00,51.21,245.89,1,-1,-1,-1
14,3,957.16,106.40,105.40,272.44,1,-1,-1,-1
14,4,1077.31,49.59,161.69,422.06,1,-1,-1,-1
14,5,1178.95,23.90,131.67,414.65,1,-1,-1,-1
14,7,852.42,116.45,89.74,272.26,1,-1,-1,-1
15,1,231.60,0.00,830.80,1080.00,1,-1,-1,-1
15,2,900.50,122.00,50.37,246.73,1,-1,-1,-1
15,3,956.40,106.40,105.20,273.10,1,-1,-1,-1
15,4,1076.11,50.42,161.94,421.87,1,-1,-1,-1
15,5,1177.84,25.68,130.77,413.76,1,-1,-1,-1
15,7,852.42,116.45,91.78,272.26,1,-1,-1,-1
16,1,213.80,0.00,848.60,1080.00,1,-1,-1,-1
16,2,900.50,122.00,49.53,247.57,1,-1,-1,-1
16,3,954.69,107.69,105.52,272.89,1,-1,-1,-1
16,4,1074.91,51.25,162.19,421.68,1,-1,-1,-1
16,5,1176.73,27.45,129.88,412.88,1,-1,-1,-1
16,7,852.42,116.45,93.81,272.26,1,-1,-1,-1
17,1,190.70,0.00,877.00,1080.00,1,-1,-1,-1
17,2,900.50,122.00,48.69,248.41,1,-1,-1,-1
17,3,952.98,108.98,105.85,272.67,1,-1,-1,-1
17,4,1073.70,52.07,162.45,421.49,1,-1,-1,-1
17,5,1175.61,29.23,128.99,411.98,1,-1,-1,-1
17,7,852.42,116.45,95.85,272.26,1,-1,-1,-1
18,1,174.70,0.00,893.00,1080.00,1,-1,-1,-1
18,2,900.50,122.00,47.84,249.26,1,-1,-1,-1
18,3,951.26,110.26,106.18,272.47,1,-1,-1,-1
18,4,1072.50,52.90,162.70,421.30,1,-1,-1,-1
18,5,1174.50,31.00,128.10,411.10,1,-1,-1,-1
18,7,852.42,116.45,97.88,272.26,1,-1,-1,-1
19,1,155.10,0.00,912.60,1080.00,1,-1,-1,-1
19,2,900.50,122.00,47.00,250.10,1,-1,-1,-1
19,3,949.55,111.55,106.50,272.25,1,-1,-1,-1
19,4,1070.47,54.29,162.13,420.99,1,-1,-1,-1
19,5,1172.72,32.27,127.84,411.10,1,-1,-1,-1
19,7,852.42,119.57,97.43,269.14,1,-1,-1,-1
20,1,153.30,0.00,914.40,1080.00,1,-1,-1,-1
20,2,900.50,122.00,44.25,250.10,1,-1,-1,-1
20,3,947.84,112.84,106.82,272.04,1,-1,-1,-1
20,4,1068.44,55.69,161.56,420.66,1,-1,-1,-1
20,5,1170.94,33.54,127.59,411.10,1,-1,-1,-1
20,7,852.42,122.68,96.98,266.03,1,-1,-1,-1
21,1,136.40,0.00,931.30,1080.00,1,-1,-1,-1
21,2,900.50,122.00,41.50,250.10,1,-1,-1,-1
21,3,946.13,114.13,107.15,271.82,1,-1,-1,-1
21,4,1066.41,57.08,160.99,420.35,1,-1,-1,-1
21,5,1169.16,34.81,127.33,411.10,1,-1,-1,-1
21,7,852.42,125.79,96.53,262.92,1,-1,-1,-1
22,1,119.50,0.00,948.20,1080.00,1,-1,-1,-1
22,2,900.50,122.00,38.75,250.10,1,-1,-1,-1
22,3,944.41,115.41,107.48,271.62,1,-1,-1,-1
22,4,1064.38,58.48,160.42,420.03,1,-1,-1,-1
22,5,1167.39,36.09,127.07,411.10,1,-1,-1,-1
22,7,852.42,128.90,96.08,259.81,1,-1,-1,-1
23,1,121.20,0.00,946.50,1080.00,1,-1,-1,-1
23,2,900.50,122.00,36.00,250.10,1,-1,-1,-1
23,3,942.70,116.70,107.80,271.40,1,-1,-1,-1
23,4,1062.35,59.87,159.85,419.71,1,-1,-1,-1
23,5,1165.61,37.36,126.81,411.10,1,-1,-1,-1
23,7,852.42,128.90,93.24,259.81,1,-1,-1,-1
24,1,126.50,0.00,941.20,1080.00,1,-1,-1,-1
24,3,942.70,116.70,106.10,271.40,1,-1,-1,-1
24,4,1060.32,61.26,159.28,419.40,1,-1,-1,-1
24,5,1163.83,38.63,126.56,411.10,1,-1,-1,-1
24,7,852.42,128.90,90.40,259.81,1,-1,-1,-1
25,1,140.13,0.00,919.87,1080.00,1,-1,-1,-1
25,3,941.34,116.70,106.10,272.08,1,-1,-1,-1
25,4,1058.29,62.66,158.71,419.08,1,-1,-1,-1
25,5,1162.05,39.90,126.30,411.10,1,-1,-1,-1
25,7,852.42,128.90,87.56,259.81,1,-1,-1,-1
26,1,153.77,0.00,898.53,1080.00,1,-1,-1,-1
26,3,939.98,116.70,106.10,272.76,1,-1,-1,-1
26,4,1056.26,64.05,158.14,418.76,1,-1,-1,-1
26,5,1160.27,41.17,126.04,411.10,1,-1,-1,-1
26,7,852.42,128.90,84.72,259.81,1,-1,-1,-1
27,1,167.40,0.00,877.20,1080.00,1,-1,-1,-1
27,3,938.62,116.70,106.10,273.44,1,-1,-1,-1
27,4,1054.24,65.45,157.56,418.44,1,-1,-1,-1
27,5,1158.49,42.44,125.79,411.10,1,-1,-1,-1
27,7,852.42,128.90,81.88,259.81,1,-1,-1,-1
28,1,187.85,0.00,850.50,1080.00,1,-1,-1,-1
28,3,937.26,116.70,106.10,274.12,1,-1,-1,-1
28,4,1052.21,66.84,156.99,418.12,1,-1,-1,-1
28,5,1156.71,43.71,125.53,411.10,1,-1,-1,-1
28,7,868.46,128.90,60.49,259.81,1,-1,-1,-1
29,1,208.30,0.00,823.80,1080.00,1,-1,-1,-1
29,3,935.90,116.70,106.10,274.80,1,-1,-1,-1
29,4,1050.18,68.24,156.42,417.80,1,-1,-1,-1
29,5,1154.94,44.99,125.27,411.10,1,-1,-1,-1
29,7,884.50,128.90,39.10,259.81,1,-1,-1,-1
30,1,223.42,0.00,802.01,1080.00,1,-1,-1,-1
30,3,935.90,118.97,103.53,273.40,1,-1,-1,-1
30,4,1048.15,69.63,155.85,417.49,1,-1,-1,-1
30,5,1153.16,46.26,125.01,411.10,1,-1,-1,-1
31,1,238.55,0.00,780.20,1080.00,1,-1,-1,-1
31,3,935.90,121.23,100.97,272.00,1,-1,-1,-1
31,4,1046.12,71.02,155.28,417.17,1,-1,-1,-1
31,5,1151.38,47.53,124.76,411.10,1,-1,-1,-1
32,1,253.67,0.00,758.41,1080.00,1,-1,-1,-1
32,3,935.90,123.50,98.40,270.60,1,-1,-1,-1
32,4,1044.09,72.42,154.71,416.85,1,-1,-1,-1
32,5,1149.60,48.80,124.50,411.10,1,-1,-1,-1
33,1,268.80,0.00,736.60,1080.00,1,-1,-1,-1
33,3,931.63,125.43,100.55,271.24,1,-1,-1,-1
33,4,1042.06,73.81,154.14,416.54,1,-1,-1,-1
33,5,1147.27,50.03,125.05,411.10,1,-1,-1,-1
34,1,280.07,0.00,723.25,1070.40,1,-1,-1,-1
34,3,927.35,127.35,102.70,271.90,1,-1,-1,-1
34,4,1040.03,75.21,153.57,416.21,1,-1,-1,-1
34,5,1144.94,51.26,125.61,411.10,1,-1,-1,-1
35,1,291.33,0.00,709.90,1060.80,1,-1,-1,-1
35,3,923.07,129.28,104.86,272.54,1,-1,-1,-1
35,4,1038.00,76.60,153.00,415.90,1,-1,-1,-1
35,5,1142.61,52.49,126.16,411.10,1,-1,-1,-1
36,1,302.60,0.00,696.55,1051.20,1,-1,-1,-1
36,3,918.80,131.20,107.00,273.20,1,-1,-1,-1
36,4,1037.63,77.07,153.24,416.98,1,-1,-1,-1
36,5,1140.28,53.72,126.71,411.10,1,-1,-1,-1
37,1,313.87,0.00,683.20,1041.60,1,-1,-1,-1
37,3,918.28,132.92,107.34,272.34,1,-1,-1,-1
37,4,1037.26,77.54,153.47,418.06,1,-1,-1,-1
37,5,1137.95,54.95,127.27,411.10,1,-1,-1,-1
38,1,325.13,0.00,669.85,1032.00,1,-1,-1,-1
38,3,917.76,134.64,107.68,271.48,1,-1,-1,-1
38,4,1036.88,78.01,153.72,419.14,1,-1,-1,-1
38,5,1135.62,56.18,127.82,411.10,1,-1,-1,-1
39,1,336.40,0.00,656.50,1019.50,1,-1,-1,-1
39,3,917.24,136.36,108.02,270.62,1,-1,-1,-1
39,4,1036.51,78.49,153.95,420.21,1,-1,-1,-1
39,5,1133.28,57.42,128.38,411.10,1,-1,-1,-1
40,1,343.50,0.00,644.95,1025.75,1,-1,-1,-1
40,3,916.72,138.08,108.36,269.76,1,-1,-1,-1
40,4,1036.14,78.96,154.19,421.29,1,-1,-1,-1
40,5,1130.95,58.65,128.93,411.10,1,-1,-1,-1
41,1,350.60,0.00,633.40,1032.00,1,-1,-1,-1
41,3,916.20,139.80,108.70,268.90,1,-1,-1,-1
41,4,1035.77,79.43,154.42,422.37,1,-1,-1,-1
41,5,1128.62,59.88,129.49,411.10,1,-1,-1,-1
42,1,366.60,0.00,612.10,1032.00,1,-1,-1,-1
42,3,916.20,139.80,107.13,269.62,1,-1,-1,-1
42,4,1035.40,79.90,154.66,423.45,1,-1,-1,-1
42,5,1126.29,61.11,130.04,411.10,1,-1,-1,-1
43,1,371.95,0.00,606.75,1042.70,1,-1,-1,-1
43,3,916.20,139.80,105.57,270.33,1,-1,-1,-1
43,4,1035.03,80.37,154.89,424.53,1,-1,-1,-1
43,5,1123.96,62.34,130.59,411.10,1,-1,-1,-1
44,1,377.30,0.00,601.40,1053.40,1,-1,-1,-1
44,3,916.20,139.80,104.00,271.05,1,-1,-1,-1
44,4,1034.65,80.84,155.14,425.61,1,-1,-1,-1
44,5,1121.63,63.57,131.15,411.10,1,-1,-1,-1
45,1,381.22,0.00,596.42,1053.40,1,-1,-1,-1
45,3,916.20,139.80,102.43,271.77,1,-1,-1,-1
45,4,1034.28,81.31,155.37,426.69,1,-1,-1,-1
45,5,1119.30,64.80,131.70,411.10,1,-1,-1,-1
46,1,385.14,0.00,591.44,1053.40,1,-1,-1,-1
46,3,916.20,139.80,100.87,272.48,1,-1,-1,-1
46,4,1033.91,81.79,155.61,427.76,1,-1,-1,-1
46,5,1119.30,64.80,131.70,412.46,1,-1,-1,-1
47,1,389.06,0.00,586.46,1053.40,1,-1,-1,-1
47,3,916.20,139.80,99.30,273.20,1,-1,-1,-1
47,4,1033.54,82.26,155.84,428.84,1,-1,-1,-1
47,5,1119.30,64.80,131.70,413.81,1,-1,-1,-1
48,1,392.98,0.00,581.48,1053.40,1,-1,-1,-1
48,3,916.20,140.56,99.59,273.38,1,-1,-1,-1
48,4,1033.17,82.73,156.08,429.92,1,-1,-1,-1
48,5,1119.30,64.80,131.70,415.17,1,-1,-1,-1
49,1,396.90,0.00,576.50,1053.40,1,-1,-1,-1
49,3,916.20,141.31,99.88,273.58,1,-1,-1,-1
49,4,1032.79,83.20,156.32,431.00,1,-1,-1,-1
49,5,1119.30,64.80,131.70,416.53,1,-1,-1,-1
49,7,818.66,143.14,69.34,259.80,1,-1,-1,-1
49,8,900.27,162.17,44.86,228.03,1,-1,-1,-1
50,1,400.90,0.00,571.17,1021.83,1,-1,-1,-1
50,3,916.20,142.07,100.17,273.76,1,-1,-1,-1
50,4,1032.42,83.67,156.56,432.08,1,-1,-1,-1
50,5,1119.30,64.80,131.70,417.89,1,-1,-1,-1
50,7,816.17,143.14,71.83,262.65,1,-1,-1,-1
50,8,900.27,162.17,44.86,230.83,1,-1,-1,-1
51,1,404.90,0.00,565.85,990.25,1,-1,-1,-1
51,3,916.20,142.82,100.46,273.96,1,-1,-1,-1
51,4,1032.05,84.14,156.79,433.16,1,-1,-1,-1
51,5,1119.30,64.80,131.70,419.24,1,-1,-1,-1
51,7,813.68,143.14,74.32,265.51,1,-1,-1,-1
51,8,900.27,162.17,44.86,233.63,1,-1,-1,-1
52,1,408.90,0.00,560.52,958.68,1,-1,-1,-1
52,3,916.20,143.58,100.74,274.14,1,-1,-1,-1
52,4,1031.68,84.61,157.03,434.24,1,-1,-1,-1
52,5,1119.30,64.80,131.70,420.60,1,-1,-1,-1
52,7,811.18,143.14,76.82,268.36,1,-1,-1,-1
52,8,900.27,162.17,44.86,235.03,1,-1,-1,-1
53,1,412.90,0.00,555.20,927.10,1,-1,-1,-1
53,3,916.20,144.33,101.03,274.34,1,-1,-1,-1
53,4,1031.31,85.08,157.27,435.32,1,-1,-1,-1
53,5,1119.30,64.80,131.70,421.96,1,-1,-1,-1
53,7,808.69,143.14,79.31,271.21,1,-1,-1,-1
53,8,900.27,162.17,44.86,236.43,1,-1,-1,-1
54,1,414.67,0.00,550.46,900.40,1,-1,-1,-1
54,3,916.20,145.09,101.32,274.52,1,-1,-1,-1
54,4,1030.93,85.56,157.51,436.39,1,-1,-1,-1
54,5,1119.30,64.80,131.70,423.31,1,-1,-1,-1
54,7,806.20,143.14,81.80,274.06,1,-1,-1,-1
54,8,900.27,162.17,44.86,238.06,1,-1,-1,-1
55,1,416.43,0.00,545.74,873.70,1,-1,-1,-1
55,3,916.20,145.84,101.61,274.72,1,-1,-1,-1
55,4,1030.56,86.03,157.75,437.47,1,-1,-1,-1
55,5,1119.30,64.80,131.70,424.67,1,-1,-1,-1
55,7,806.20,143.14,81.80,276.35,1,-1,-1,-1
55,8,900.27,162.17,44.86,239.68,1,-1,-1,-1
56,1,418.20,0.00,541.00,847.00,1,-1,-1,-1
56,3,916.20,146.60,101.90,274.90,1,-1,-1,-1
56,4,1030.19,86.50,157.98,438.55,1,-1,-1,-1
56,5,1119.30,64.80,131.70,426.03,1,-1,-1,-1
56,7,806.20,143.14,81.80,278.63,1,-1,-1,-1
56,8,900.27,162.17,44.86,241.31,1,-1,-1,-1
57,1,420.57,0.00,534.48,853.23,1,-1,-1,-1
57,3,917.20,147.88,101.47,274.62,1,-1,-1,-1
57,4,1029.82,86.97,158.22,439.63,1,-1,-1,-1
57,5,1119.30,64.80,131.70,427.39,1,-1,-1,-1
57,7,806.20,143.14,81.80,280.92,1,-1,-1,-1
57,8,900.27,162.17,44.86,242.93,1,-1,-1,-1
58,1,422.93,0.00,527.97,859.47,1,-1,-1,-1
58,3,918.20,149.17,101.03,274.33,1,-1,-1,-1
58,4,1029.45,87.44,158.45,440.71,1,-1,-1,-1
58,5,1119.30,64.80,131.70,428.74,1,-1,-1,-1
58,7,806.20,143.14,81.80,283.20,1,-1,-1,-1
58,8,899.80,163.80,45.32,242.48,1,-1,-1,-1
59,1,425.30,0.00,521.45,865.70,1,-1,-1,-1
59,3,919.20,150.45,100.60,274.05,1,-1,-1,-1
59,4,1029.08,87.91,158.69,441.79,1,-1,-1,-1
59,5,1119.30,64.80,131.70,430.10,1,-1,-1,-1
59,7,806.20,143.14,81.80,285.49,1,-1,-1,-1
59,8,899.34,165.43,45.78,242.02,1,-1,-1,-1
60,1,427.67,0.00,514.93,871.93,1,-1,-1,-1
60,3,920.20,151.73,100.17,273.77,1,-1,-1,-1
60,4,1028.70,88.38,158.93,442.87,1,-1,-1,-1
60,5,1119.30,64.80,131.70,431.46,1,-1,-1,-1
60,7,806.20,143.14,81.80,287.77,1,-1,-1,-1
60,8,898.87,167.07,46.24,241.56,1,-1,-1,-1
61,1,430.03,0.00,508.42,878.17,1,-1,-1,-1
61,3,921.20,153.02,99.73,273.48,1,-1,-1,-1
61,4,1028.33,88.86,159.17,443.94,1,-1,-1,-1
61,5,1119.30,64.80,131.70,432.81,1,-1,-1,-1
61,7,806.20,143.14,81.80,290.06,1,-1,-1,-1
61,8,898.40,168.70,46.70,241.10,1,-1,-1,-1
62,1,432.40,0.00,501.90,884.40,1,-1,-1,-1
62,3,922.20,154.30,99.30,273.20,1,-1,-1,-1
62,4,1027.96,89.33,159.40,445.02,1,-1,-1,-1
62,5,1119.30,64.80,131.70,434.17,1,-1,-1,-1
62,7,804.42,144.92,81.80,290.06,1,-1,-1,-1
62,8,897.23,169.88,50.67,241.55,1,-1,-1,-1
63,1,439.96,0.00,489.00,878.18,1,-1,-1,-1
63,3,924.00,154.30,98.44,274.31,1,-1,-1,-1
63,4,1027.59,89.80,159.64,446.10,1,-1,-1,-1
63,5,1119.30,64.80,131.70,435.53,1,-1,-1,-1
63,7,802.64,146.69,81.80,290.07,1,-1,-1,-1
63,8,896.05,171.05,54.65,242.00,1,-1,-1,-1
64,1,447.53,0.00,476.09,871.95,1,-1,-1,-1
64,3,925.80,154.30,97.58,275.42,1,-1,-1,-1
64,4,1027.22,90.27,159.87,447.18,1,-1,-1,-1
64,5,1119.30,64.80,131.70,436.89,1,-1,-1,-1
64,7,800.86,148.47,81.80,290.07,1,-1,-1,-1
64,8,894.88,172.23,58.62,242.45,1,-1,-1,-1
65,1,455.09,0.00,463.20,865.73,1,-1,-1,-1
65,3,927.60,154.30,96.72,276.53,1,-1,-1,-1
65,4,1026.84,90.74,160.12,448.26,1,-1,-1,-1
65,5,1119.30,64.80,131.70,438.24,1,-1,-1,-1
65,7,799.08,150.25,81.80,290.07,1,-1,-1,-1
65,8,893.70,173.40,62.60,242.90,1,-1,-1,-1
66,1,462.65,0.00,450.30,859.50,1,-1,-1,-1
66,3,929.40,154.30,95.86,277.64,1,-1,-1,-1
66,4,1026.47,91.21,160.35,449.34,1,-1,-1,-1
66,5,1119.30,64.80,131.70,439.60,1,-1,-1,-1
66,7,797.75,150.25,81.80,290.07,1,-1,-1,-1
66,8,892.87,173.40,63.43,243.73,1,-1,-1,-1
67,1,470.21,0.00,437.40,853.28,1,-1,-1,-1
67,3,931.20,154.30,95.00,278.75,1,-1,-1,-1
67,4,1026.10,91.68,160.59,450.42,1,-1,-1,-1
67,5,1121.64,65.02,130.92,440.82,1,-1,-1,-1
67,7,796.41,150.25,81.80,290.07,1,-1,-1,-1
67,8,892.03,173.40,64.27,244.57,1,-1,-1,-1
68,1,477.78,0.00,424.49,847.05,1,-1,-1,-1
68,3,933.00,154.30,94.14,279.86,1,-1,-1,-1
68,4,1028.19,91.09,161.73,453.13,1,-1,-1,-1
68,5,1123.97,65.24,130.14,442.05,1,-1,-1,-1
68,7,795.08,150.25,81.80,290.07,1,-1,-1,-1
68,8,891.20,173.40,65.10,245.40,1,-1,-1,-1
69,1,485.34,0.00,411.60,840.83,1,-1,-1,-1
69,3,934.80,154.30,93.28,280.97,1,-1,-1,-1
69,4,1030.27,90.50,162.88,455.84,1,-1,-1,-1
69,5,1126.31,65.47,129.36,443.26,1,-1,-1,-1
69,7,793.74,150.25,81.80,290.07,1,-1,-1,-1
69,8,890.37,173.40,65.93,246.23,1,-1,-1,-1
70,1,492.90,0.00,398.70,834.60,1,-1,-1,-1
70,3,936.60,154.30,92.42,282.08,1,-1,-1,-1
70,4,1032.36,89.91,164.03,458.55,1,-1,-1,-1
70,5,1128.65,65.69,128.58,444.49,1,-1,-1,-1
70,7,793.49,151.27,81.80,290.06,1,-1,-1,-1
70,8,889.53,173.40,66.77,247.07,1,-1,-1,-1
71,1,494.24,0.00,394.25,828.60,1,-1,-1,-1
71,3,938.40,154.30,91.56,283.19,1,-1,-1,-1
71,4,1034.44,89.32,165.18,461.26,1,-1,-1,-1
71,5,1130.99,65.91,127.79,445.71,1,-1,-1,-1
71,7,793.24,152.29,81.80,290.06,1,-1,-1,-1
71,8,888.70,173.40,67.60,247.90,1,-1,-1,-1
72,1,495.58,0.00,389.80,822.60,1,-1,-1,-1
72,3,940.20,154.30,90.70,284.30,1,-1,-1,-1
72,4,1036.53,88.73,166.32,463.97,1,-1,-1,-1
72,5,1133.32,66.13,127.02,446.93,1,-1,-1,-1
72,7,792.98,153.30,81.80,290.07,1,-1,-1,-1
72,8,887.87,173.40,68.43,248.73,1,-1,-1,-1
73,1,496.91,0.00,385.35,816.60,1,-1,-1,-1
73,2,820.95,164.98,58.85,260.52,1,-1,-1,-1
73,3,943.05,155.02,90.85,284.58,1,-1,-1,-1
73,4,1038.61,88.14,167.48,466.68,1,-1,-1,-1
73,5,1135.66,66.36,126.24,448.15,1,-1,-1,-1
73,7,792.73,154.32,81.80,290.06,1,-1,-1,-1
73,8,887.03,173.40,69.27,249.57,1,-1,-1,-1
74,1,498.25,0.00,380.90,810.60,1,-1,-1,-1
74,2,821.33,165.32,59.30,261.22,1,-1,-1,-1
74,3,945.90,155.73,91.00,284.87,1,-1,-1,-1
74,4,1040.70,87.55,168.62,469.39,1,-1,-1,-1
74,5,1138.00,66.58,125.46,449.37,1,-1,-1,-1
74,7,792.47,155.34,81.80,290.06,1,-1,-1,-1
74,8,886.20,173.40,70.10,250.40,1,-1,-1,-1
75,1,499.59,0.00,376.45,804.60,1,-1,-1,-1
75,2,821.72,165.67,59.75,261.91,1,-1,-1,-1
75,3,948.75,156.45,91.15,285.15,1,-1,-1,-1
75,4,1042.78,86.96,169.77,472.09,1,-1,-1,-1
75,5,1140.34,66.80,124.67,450.59,1,-1,-1,-1
75,7,792.22,156.35,81.80,290.07,1,-1,-1,-1
75,8,887.00,174.47,71.17,250.93,1,-1,-1,-1
76,1,500.92,0.00,372.01,798.60,1,-1,-1,-1
76,2,822.10,166.02,60.20,262.60,1,-1,-1,-1
76,3,951.60,157.17,91.30,285.43,1,-1,-1,-1
76,4,1044.87,86.37,170.91,474.80,1,-1,-1,-1
76,5,1142.67,67.02,123.90,451.82,1,-1,-1,-1
76,7,791.96,157.37,81.80,290.07,1,-1,-1,-1
76,8,887.80,175.54,72.24,251.46,1,-1,-1,-1
77,1,502.26,0.00,367.55,792.60,1,-1,-1,-1
77,2,822.48,166.37,60.65,263.29,1,-1,-1,-1
77,3,954.45,157.88,91.45,285.72,1,-1,-1,-1
77,4,1046.95,85.78,172.07,477.51,1,-1,-1,-1
77,5,1145.01,67.25,123.12,453.03,1,-1,-1,-1
77,7,791.96,158.71,83.14,291.39,1,-1,-1,-1
77,8,888.60,176.60,73.31,252.00,1,-1,-1,-1
78,1,503.60,0.00,363.10,786.60,1,-1,-1,-1
78,2,822.87,166.72,61.10,263.98,1,-1,-1,-1
78,3,957.30,158.60,91.60,286.00,1,-1,-1,-1
78,4,1049.04,85.18,173.21,480.23,1,-1,-1,-1
78,5,1147.35,67.47,122.33,454.26,1,-1,-1,-1
78,7,791.96,160.04,84.47,292.73,1,-1,-1,-1
78,8,889.40,177.67,74.39,252.53,1,-1,-1,-1
79,1,503.60,0.00,363.10,791.95,1,-1,-1,-1
79,2,823.25,167.07,61.55,264.67,1,-1,-1,-1
79,3,957.82,159.46,93.99,285.82,1,-1,-1,-1
79,4,1051.13,84.59,174.35,482.94,1,-1,-1,-1
79,5,1149.69,67.69,121.55,455.48,1,-1,-1,-1
79,7,791.96,161.37,85.81,294.06,1,-1,-1,-1
79,8,890.21,178.74,75.45,253.06,1,-1,-1,-1
80,1,503.60,0.00,363.10,797.30,1,-1,-1,-1
80,2,823.63,167.41,62.00,265.37,1,-1,-1,-1
80,3,958.34,160.31,96.38,285.65,1,-1,-1,-1
80,4,1053.21,84.00,175.50,485.65,1,-1,-1,-1
80,5,1152.02,67.91,120.78,456.70,1,-1,-1,-1
80,7,791.96,162.71,87.14,295.39,1,-1,-1,-1
80,8,891.01,179.81,76.52,253.59,1,-1,-1,-1
81,1,503.60,0.00,361.52,796.70,1,-1,-1,-1
81,2,824.02,167.76,62.45,266.06,1,-1,-1,-1
81,3,958.86,161.17,98.77,285.47,1,-1,-1,-1
81,4,1055.30,83.41,176.65,488.36,1,-1,-1,-1
81,5,1154.36,68.14,119.99,457.92,1,-1,-1,-1
81,7,791.96,162.71,87.14,296.15,1,-1,-1,-1
81,8,891.81,180.88,77.59,254.12,1,-1,-1,-1
82,1,503.60,0.00,359.94,796.10,1,-1,-1,-1
82,2,824.40,168.11,62.90,266.75,1,-1,-1,-1
82,3,959.38,162.02,101.16,285.30,1,-1,-1,-1
